DispositioID,CustomerID,AccountID,Type
2480,2480,2043,Owner
2481,2481,2044,Owner
2482,2482,2045,Owner
2483,2483,2045,Disponent
2484,2484,2046,Owner
2485,2485,2047,Owner
2486,2486,2048,Owner
2487,2487,2049,Owner
2488,2488,2050,Owner
2489,2489,2051,Owner
2490,2490,2052,Owner
2491,2491,2053,Owner
2492,2492,2053,Disponent
2493,2493,2054,Owner
2494,2494,2055,Owner
2495,2495,2056,Owner
2496,2496,2057,Owner
2497,2497,2058,Owner
2498,2498,2059,Owner
2499,2499,2060,Owner
2500,2500,2061,Owner
2501,2501,2062,Owner
2502,2502,2063,Owner
2503,2503,2064,Owner
2504,2504,2065,Owner
2505,2505,2066,Owner
2506,2506,2067,Owner
2507,2507,2068,Owner
2508,2508,2069,Owner
2509,2509,2069,Disponent
2510,2510,2070,Owner
2511,2511,2071,Owner
2512,2512,2071,Disponent
2513,2513,2072,Owner
2514,2514,2073,Owner
2515,2515,2074,Owner
2516,2516,2075,Owner
2517,2517,2076,Owner
2518,2518,2076,Disponent
2519,2519,2077,Owner
2520,2520,2078,Owner
2521,2521,2079,Owner
2522,2522,2080,Owner
2523,2523,2080,Disponent
2524,2524,2081,Owner
2525,2525,2082,Owner
2526,2526,2083,Owner
2527,2527,2084,Owner
2528,2528,2085,Owner
2529,2529,2086,Owner
2530,2530,2087,Owner
2531,2531,2088,Owner
2532,2532,2089,Owner
2533,2533,2090,Owner
2534,2534,2091,Owner
2535,2535,2092,Owner
2536,2536,2093,Owner
2537,2537,2094,Owner
2538,2538,2095,Owner
2539,2539,2096,Owner
2540,2540,2097,Owner
2542,2542,2099,Owner
2543,2543,2099,Disponent
2545,2545,2101,Owner
2546,2546,2102,Owner
2547,2547,2103,Owner
2548,2548,2104,Owner
2549,2549,2105,Owner
2550,2550,2106,Owner
2551,2551,2107,Owner
2552,2552,2108,Owner
2553,2553,2109,Owner
2554,2554,2110,Owner
2555,2555,2111,Owner
2556,2556,2112,Owner
2557,2557,2113,Owner
2558,2558,2114,Owner
2559,2559,2115,Owner
2560,2560,2116,Owner
2561,2561,2117,Owner
2562,2562,2118,Owner
2563,2563,2119,Owner
2565,2565,2121,Owner
2566,2566,2122,Owner
2567,2567,2123,Owner
2568,2568,2123,Disponent
2569,2569,2124,Owner
2570,2570,2124,Disponent
2571,2571,2125,Owner
2572,2572,2126,Owner
2573,2573,2127,Owner
2574,2574,2128,Owner
2576,2576,2130,Owner
2577,2577,2131,Owner
2578,2578,2132,Owner
2579,2579,2133,Owner
2580,2580,2133,Disponent
2581,2581,2134,Owner
2582,2582,2135,Owner
2583,2583,2136,Owner
2584,2584,2137,Owner
2585,2585,2138,Owner
2586,2586,2139,Owner
2587,2587,2139,Disponent
2588,2588,2140,Owner
2589,2589,2141,Owner
2590,2590,2142,Owner
2591,2591,2142,Disponent
2592,2592,2143,Owner
2593,2593,2143,Disponent
2594,2594,2144,Owner
2596,2596,2146,Owner
2597,2597,2147,Owner
2598,2598,2147,Disponent
2599,2599,2148,Owner
2600,2600,2149,Owner
2601,2601,2150,Owner
2602,2602,2150,Disponent
2603,2603,2151,Owner
2604,2604,2152,Owner
2605,2605,2152,Disponent
2606,2606,2153,Owner
2607,2607,2154,Owner
2608,2608,2155,Owner
2609,2609,2156,Owner
2610,2610,2156,Disponent
2611,2611,2157,Owner
2612,2612,2158,Owner
2613,2613,2159,Owner
2614,2614,2160,Owner
2615,2615,2161,Owner
2616,2616,2162,Owner
2617,2617,2162,Disponent
2618,2618,2163,Owner
2619,2619,2164,Owner
2620,2620,2164,Disponent
2621,2621,2165,Owner
2622,2622,2166,Owner
2623,2623,2167,Owner
2625,2625,2169,Owner
2626,2626,2170,Owner
2628,2628,2172,Owner
2629,2629,2172,Disponent
2630,2630,2173,Owner
2631,2631,2174,Owner
2632,2632,2174,Disponent
2633,2633,2175,Owner
2635,2635,2176,Owner
2636,2636,2177,Owner
2637,2637,2178,Owner
2638,2638,2179,Owner
2639,2639,2180,Owner
2640,2640,2180,Disponent
2642,2642,2182,Owner
2643,2643,2183,Owner
2644,2644,2184,Owner
2645,2645,2185,Owner
2646,2646,2186,Owner
2647,2647,2187,Owner
2648,2648,2187,Disponent
2650,2650,2189,Owner
2651,2651,2189,Disponent
2652,2652,2190,Owner
2653,2653,2191,Owner
2654,2654,2192,Owner
2655,2655,2193,Owner
2656,2656,2194,Owner
2657,2657,2195,Owner
2658,2658,2196,Owner
2659,2659,2197,Owner
2661,2661,2199,Owner
2662,2662,2200,Owner
2663,2663,2201,Owner
2666,2666,2203,Owner
2667,2667,2204,Owner
2668,2668,2204,Disponent
2669,2669,2205,Owner
2670,2670,2206,Owner
2671,2671,2207,Owner
2672,2672,2208,Owner
2673,2673,2209,Owner
2674,2674,2209,Disponent
2675,2675,2210,Owner
2676,2676,2211,Owner
2677,2677,2212,Owner
2678,2678,2212,Disponent
2679,2679,2213,Owner
2680,2680,2213,Disponent
2681,2681,2214,Owner
2682,2682,2214,Disponent
2683,2683,2215,Owner
2684,2684,2216,Owner
2685,2685,2217,Owner
2686,2686,2218,Owner
2687,2687,2218,Disponent
2688,2688,2219,Owner
2689,2689,2220,Owner
2690,2690,2221,Owner
2691,2691,2222,Owner
2692,2692,2223,Owner
2693,2693,2224,Owner
2694,2694,2225,Owner
2695,2695,2225,Disponent
2696,2696,2226,Owner
2697,2697,2226,Disponent
2698,2698,2227,Owner
2699,2699,2227,Disponent
2700,2700,2228,Owner
2701,2701,2229,Owner
2702,2702,2230,Owner
2703,2703,2231,Owner
2704,2704,2232,Owner
2705,2705,2233,Owner
2706,2706,2234,Owner
2707,2707,2235,Owner
2708,2708,2236,Owner
2709,2709,2237,Owner
2712,2712,2239,Owner
2713,2713,2240,Owner
2714,2714,2241,Owner
2715,2715,2242,Owner
2716,2716,2243,Owner
2717,2717,2244,Owner
2718,2718,2244,Disponent
2719,2719,2245,Owner
2720,2720,2246,Owner
2721,2721,2247,Owner
2724,2724,2250,Owner
2726,2726,2252,Owner
2727,2727,2252,Disponent
2728,2728,2253,Owner
2729,2729,2254,Owner
2730,2730,2255,Owner
2731,2731,2256,Owner
2732,2732,2257,Owner
2733,2733,2258,Owner
2734,2734,2258,Disponent
2735,2735,2259,Owner
2736,2736,2260,Owner
2738,2738,2261,Owner
2739,2739,2262,Owner
2740,2740,2263,Owner
2741,2741,2264,Owner
2742,2742,2265,Owner
2743,2743,2266,Owner
2744,2744,2266,Disponent
2745,2745,2267,Owner
2746,2746,2268,Owner
2747,2747,2269,Owner
2748,2748,2269,Disponent
2749,2749,2270,Owner
2750,2750,2270,Disponent
2751,2751,2271,Owner
2752,2752,2272,Owner
2754,2754,2274,Owner
2755,2755,2275,Owner
2756,2756,2276,Owner
2758,2758,2278,Owner
2759,2759,2279,Owner
2760,2760,2280,Owner
2761,2761,2281,Owner
2762,2762,2282,Owner
2765,2765,2285,Owner
2766,2766,2286,Owner
2767,2767,2286,Disponent
2768,2768,2287,Owner
2769,2769,2288,Owner
2770,2770,2289,Owner
2771,2771,2290,Owner
2772,2772,2290,Disponent
2773,2773,2291,Owner
2774,2774,2291,Disponent
2775,2775,2292,Owner
2776,2776,2293,Owner
2777,2777,2294,Owner
2778,2778,2295,Owner
2779,2779,2296,Owner
2780,2780,2296,Disponent
2781,2781,2297,Owner
2782,2782,2298,Owner
2783,2783,2299,Owner
2784,2784,2300,Owner
2785,2785,2301,Owner
2786,2786,2302,Owner
2787,2787,2303,Owner
2788,2788,2304,Owner
2789,2789,2305,Owner
2790,2790,2306,Owner
2791,2791,2307,Owner
2794,2794,2309,Owner
2795,2795,2309,Disponent
2796,2796,2310,Owner
2797,2797,2311,Owner
2798,2798,2312,Owner
2799,2799,2313,Owner
2800,2800,2314,Owner
2801,2801,2315,Owner
2802,2802,2316,Owner
2803,2803,2317,Owner
2804,2804,2317,Disponent
2805,2805,2318,Owner
2806,2806,2319,Owner
2808,2808,2321,Owner
2809,2809,2322,Owner
2810,2810,2323,Owner
2811,2811,2324,Owner
2812,2812,2325,Owner
2813,2813,2326,Owner
2814,2814,2327,Owner
2815,2815,2328,Owner
2816,2816,2328,Disponent
2817,2817,2329,Owner
2818,2818,2330,Owner
2819,2819,2331,Owner
2820,2820,2332,Owner
2821,2821,2333,Owner
2822,2822,2334,Owner
2823,2823,2335,Owner
2824,2824,2336,Owner
2825,2825,2337,Owner
2826,2826,2338,Owner
2827,2827,2339,Owner
2828,2828,2340,Owner
2829,2829,2341,Owner
2830,2830,2342,Owner
2831,2831,2343,Owner
2832,2832,2344,Owner
2833,2833,2344,Disponent
2834,2834,2345,Owner
2835,2835,2346,Owner
2836,2836,2347,Owner
2837,2837,2347,Disponent
2838,2838,2348,Owner
2839,2839,2349,Owner
2840,2840,2349,Disponent
2841,2841,2350,Owner
2842,2842,2351,Owner
2843,2843,2352,Owner
2844,2844,2353,Owner
2845,2845,2354,Owner
2846,2846,2355,Owner
2847,2847,2356,Owner
2848,2848,2356,Disponent
2849,2849,2357,Owner
2850,2850,2358,Owner
2851,2851,2359,Owner
2852,2852,2360,Owner
2853,2853,2361,Owner
2854,2854,2362,Owner
2855,2855,2362,Disponent
2856,2856,2363,Owner
2857,2857,2364,Owner
2858,2858,2365,Owner
2859,2859,2366,Owner
2860,2860,2367,Owner
2862,2862,2369,Owner
2863,2863,2369,Disponent
2864,2864,2370,Owner
2865,2865,2371,Owner
2866,2866,2371,Disponent
2867,2867,2372,Owner
2868,2868,2373,Owner
2869,2869,2374,Owner
2870,2870,2375,Owner
2871,2871,2376,Owner
2872,2872,2377,Owner
2873,2873,2378,Owner
2874,2874,2379,Owner
2875,2875,2380,Owner
2876,2876,2381,Owner
2877,2877,2382,Owner
2878,2878,2383,Owner
2879,2879,2384,Owner
2880,2880,2385,Owner
2881,2881,2386,Owner
2882,2882,2387,Owner
2883,2883,2388,Owner
2884,2884,2389,Owner
2885,2885,2390,Owner
2886,2886,2390,Disponent
2887,2887,2391,Owner
2888,2888,2392,Owner
2889,2889,2393,Owner
2890,2890,2394,Owner
2891,2891,2394,Disponent
2892,2892,2395,Owner
2893,2893,2396,Owner
2894,2894,2397,Owner
2895,2895,2398,Owner
2896,2896,2399,Owner
2897,2897,2400,Owner
2898,2898,2400,Disponent
2899,2899,2401,Owner
2900,2900,2402,Owner
2901,2901,2403,Owner
2902,2902,2404,Owner
2903,2903,2404,Disponent
2904,2904,2405,Owner
2905,2905,2405,Disponent
2906,2906,2406,Owner
2907,2907,2406,Disponent
2908,2908,2407,Owner
2909,2909,2408,Owner
2910,2910,2409,Owner
2911,2911,2410,Owner
2912,2912,2410,Disponent
2913,2913,2411,Owner
2915,2915,2413,Owner
2916,2916,2414,Owner
2917,2917,2415,Owner
2918,2918,2416,Owner
2919,2919,2416,Disponent
2920,2920,2417,Owner
2921,2921,2418,Owner
2922,2922,2419,Owner
2923,2923,2420,Owner
2924,2924,2421,Owner
2925,2925,2421,Disponent
2926,2926,2422,Owner
2927,2927,2422,Disponent
2928,2928,2423,Owner
2929,2929,2424,Owner
2930,2930,2425,Owner
2932,2932,2427,Owner
2933,2933,2428,Owner
2934,2934,2428,Disponent
2935,2935,2429,Owner
2936,2936,2430,Owner
2937,2937,2431,Owner
2938,2938,2432,Owner
2939,2939,2433,Owner
2940,2940,2434,Owner
2941,2941,2435,Owner
2942,2942,2436,Owner
2943,2943,2437,Owner
2944,2944,2438,Owner
2945,2945,2439,Owner
2946,2946,2439,Disponent
2947,2947,2440,Owner
2948,2948,2441,Owner
2949,2949,2442,Owner
2950,2950,2443,Owner
2951,2951,2444,Owner
2952,2952,2445,Owner
2953,2953,2446,Owner
2954,2954,2447,Owner
2955,2955,2447,Disponent
2956,2956,2448,Owner
2957,2957,2449,Owner
2958,2958,2450,Owner
2959,2959,2451,Owner
2960,2960,2452,Owner
2961,2961,2452,Disponent
2962,2962,2453,Owner
2963,2963,2453,Disponent
2964,2964,2454,Owner
2965,2965,2455,Owner
2966,2966,2456,Owner
2967,2967,2457,Owner
2968,2968,2458,Owner
2969,2969,2459,Owner
2970,2970,2459,Disponent
2971,2971,2460,Owner
2972,2972,2461,Owner
2974,2974,2463,Owner
2975,2975,2464,Owner
2976,2976,2465,Owner
2977,2977,2466,Owner
2978,2978,2467,Owner
2979,2979,2468,Owner
2980,2980,2469,Owner
2981,2981,2470,Owner
2982,2982,2471,Owner
2983,2983,2471,Disponent
2984,2984,2472,Owner
2985,2985,2472,Disponent
2986,2986,2473,Owner
2987,2987,2473,Disponent
2988,2988,2474,Owner
2989,2989,2475,Owner
2990,2990,2476,Owner
2991,2991,2476,Disponent
2992,2992,2477,Owner
2994,2994,2479,Owner
2995,2995,2480,Owner
2996,2996,2481,Owner
2997,2997,2482,Owner
2998,2998,2483,Owner
2999,2999,2484,Owner
3000,3000,2485,Owner
3001,3001,2486,Owner
3002,3002,2487,Owner
3003,3003,2488,Owner
3004,3004,2488,Disponent
3005,3005,2489,Owner
3006,3006,2490,Owner
3007,3007,2491,Owner
3008,3008,2492,Owner
3009,3009,2493,Owner
3010,3010,2493,Disponent
3011,3011,2494,Owner
3012,3012,2495,Owner
3013,3013,2496,Owner
3014,3014,2496,Disponent
3015,3015,2497,Owner
3016,3016,2498,Owner
3017,3017,2499,Owner
3018,3018,2500,Owner
3019,3019,2501,Owner
3020,3020,2502,Owner
3021,3021,2503,Owner
3022,3022,2503,Disponent
3023,3023,2504,Owner
3024,3024,2505,Owner
3025,3025,2505,Disponent
3026,3026,2506,Owner
3027,3027,2507,Owner
3028,3028,2508,Owner
3029,3029,2509,Owner
3030,3030,2510,Owner
3031,3031,2511,Owner
3032,3032,2511,Disponent
3035,3035,2513,Owner
3036,3036,2514,Owner
3037,3037,2515,Owner
3038,3038,2516,Owner
3039,3039,2517,Owner
3041,3041,2519,Owner
3042,3042,2520,Owner
3043,3043,2521,Owner
3044,3044,2522,Owner
3045,3045,2523,Owner
3046,3046,2524,Owner
3047,3047,2525,Owner
3048,3048,2526,Owner
3049,3049,2527,Owner
3050,3050,2527,Disponent
3051,3051,2528,Owner
3054,3054,2530,Owner
3055,3055,2531,Owner
3056,3056,2532,Owner
3057,3057,2532,Disponent
3058,3058,2533,Owner
3059,3059,2534,Owner
3060,3060,2535,Owner
3061,3061,2535,Disponent
3062,3062,2536,Owner
3063,3063,2537,Owner
3064,3064,2538,Owner
3065,3065,2539,Owner
3066,3066,2540,Owner
3067,3067,2541,Owner
3068,3068,2541,Disponent
3069,3069,2542,Owner
3070,3070,2543,Owner
3071,3071,2544,Owner
3072,3072,2545,Owner
3073,3073,2545,Disponent
3074,3074,2546,Owner
3075,3075,2547,Owner
3076,3076,2548,Owner
3077,3077,2549,Owner
3078,3078,2549,Disponent
3079,3079,2550,Owner
3080,3080,2551,Owner
3081,3081,2551,Disponent
3082,3082,2552,Owner
3083,3083,2553,Owner
3084,3084,2554,Owner
3085,3085,2555,Owner
3086,3086,2555,Disponent
3087,3087,2556,Owner
3088,3088,2557,Owner
3089,3089,2558,Owner
3090,3090,2559,Owner
3091,3091,2560,Owner
3092,3092,2561,Owner
3093,3093,2562,Owner
3094,3094,2563,Owner
3095,3095,2564,Owner
3096,3096,2565,Owner
3097,3097,2566,Owner
3098,3098,2567,Owner
3099,3099,2568,Owner
3100,3100,2569,Owner
3101,3101,2570,Owner
3102,3102,2571,Owner
3103,3103,2572,Owner
3104,3104,2573,Owner
3105,3105,2574,Owner
3106,3106,2575,Owner
3107,3107,2576,Owner
3108,3108,2576,Disponent
3109,3109,2577,Owner
3110,3110,2578,Owner
3111,3111,2578,Disponent
3112,3112,2579,Owner
3113,3113,2580,Owner
3114,3114,2580,Disponent
3115,3115,2581,Owner
3116,3116,2582,Owner
3117,3117,2583,Owner
3118,3118,2583,Disponent
3119,3119,2584,Owner
3120,3120,2585,Owner
3121,3121,2586,Owner
3122,3122,2586,Disponent
3123,3123,2587,Owner
3124,3124,2588,Owner
3125,3125,2589,Owner
3126,3126,2590,Owner
3127,3127,2591,Owner
3128,3128,2592,Owner
3129,3129,2593,Owner
3130,3130,2594,Owner
3131,3131,2595,Owner
3132,3132,2596,Owner
3133,3133,2597,Owner
3134,3134,2598,Owner
3135,3135,2599,Owner
3136,3136,2600,Owner
3137,3137,2601,Owner
3138,3138,2601,Disponent
3139,3139,2602,Owner
3140,3140,2602,Disponent
3141,3141,2603,Owner
3142,3142,2604,Owner
3143,3143,2605,Owner
3144,3144,2606,Owner
3145,3145,2606,Disponent
3146,3146,2607,Owner
3147,3147,2608,Owner
3148,3148,2609,Owner
3149,3149,2609,Disponent
3150,3150,2610,Owner
3151,3151,2611,Owner
3152,3152,2612,Owner
3153,3153,2613,Owner
3154,3154,2613,Disponent
3155,3155,2614,Owner
3156,3156,2615,Owner
3157,3157,2616,Owner
3158,3158,2617,Owner
3159,3159,2618,Owner
3160,3160,2619,Owner
3161,3161,2620,Owner
3162,3162,2621,Owner
3163,3163,2622,Owner
3164,3164,2622,Disponent
3165,3165,2623,Owner
3166,3166,2624,Owner
3167,3167,2625,Owner
3170,3170,2627,Owner
3171,3171,2627,Disponent
3172,3172,2628,Owner
3173,3173,2629,Owner
3174,3174,2629,Disponent
3175,3175,2630,Owner
3176,3176,2631,Owner
3177,3177,2632,Owner
3178,3178,2633,Owner
3179,3179,2634,Owner
3180,3180,2634,Disponent
3181,3181,2635,Owner
3182,3182,2636,Owner
3183,3183,2637,Owner
3184,3184,2638,Owner
3185,3185,2639,Owner
3186,3186,2640,Owner
3187,3187,2641,Owner
3188,3188,2642,Owner
3190,3190,2644,Owner
3191,3191,2645,Owner
3192,3192,2646,Owner
3193,3193,2647,Owner
3194,3194,2648,Owner
3195,3195,2649,Owner
3196,3196,2650,Owner
3197,3197,2651,Owner
3198,3198,2651,Disponent
3199,3199,2652,Owner
3200,3200,2652,Disponent
3201,3201,2653,Owner
3202,3202,2654,Owner
3203,3203,2655,Owner
3204,3204,2655,Disponent
3205,3205,2656,Owner
3206,3206,2656,Disponent
3207,3207,2657,Owner
3208,3208,2658,Owner
3209,3209,2658,Disponent
3210,3210,2659,Owner
3211,3211,2660,Owner
3213,3213,2661,Owner
3214,3214,2662,Owner
3215,3215,2663,Owner
3216,3216,2664,Owner
3217,3217,2665,Owner
3218,3218,2666,Owner
3219,3219,2666,Disponent
3220,3220,2667,Owner
3221,3221,2667,Disponent
3222,3222,2668,Owner
3225,3225,2670,Owner
3226,3226,2671,Owner
3227,3227,2672,Owner
3228,3228,2673,Owner
3229,3229,2674,Owner
3230,3230,2675,Owner
3231,3231,2676,Owner
3232,3232,2677,Owner
3233,3233,2678,Owner
3234,3234,2679,Owner
3235,3235,2680,Owner
3236,3236,2681,Owner
3239,3239,2684,Owner
3240,3240,2685,Owner
3241,3241,2686,Owner
3242,3242,2686,Disponent
3243,3243,2687,Owner
3244,3244,2688,Owner
3245,3245,2689,Owner
3246,3246,2690,Owner
3247,3247,2691,Owner
3248,3248,2692,Owner
3249,3249,2693,Owner
3250,3250,2693,Disponent
3251,3251,2694,Owner
3252,3252,2694,Disponent
3253,3253,2695,Owner
3254,3254,2696,Owner
3255,3255,2697,Owner
3256,3256,2698,Owner
3257,3257,2699,Owner
3258,3258,2700,Owner
3259,3259,2701,Owner
3260,3260,2702,Owner
3261,3261,2702,Disponent
3262,3262,2703,Owner
3264,3264,2705,Owner
3265,3265,2706,Owner
3266,3266,2706,Disponent
3267,3267,2707,Owner
3268,3268,2708,Owner
3269,3269,2709,Owner
3270,3270,2710,Owner
3271,3271,2711,Owner
3272,3272,2712,Owner
3273,3273,2712,Disponent
3274,3274,2713,Owner
3275,3275,2713,Disponent
3276,3276,2714,Owner
3277,3277,2715,Owner
3278,3278,2715,Disponent
3279,3279,2716,Owner
3280,3280,2716,Disponent
3281,3281,2717,Owner
3282,3282,2718,Owner
3283,3283,2719,Owner
3284,3284,2720,Owner
3285,3285,2720,Disponent
3286,3286,2721,Owner
3287,3287,2721,Disponent
3288,3288,2722,Owner
3289,3289,2723,Owner
3290,3290,2724,Owner
3291,3291,2725,Owner
3292,3292,2726,Owner
3293,3293,2727,Owner
3294,3294,2728,Owner
3295,3295,2729,Owner
3296,3296,2730,Owner
3297,3297,2731,Owner
3298,3298,2732,Owner
3299,3299,2733,Owner
3300,3300,2734,Owner
3302,3302,2736,Owner
3303,3303,2736,Disponent
3304,3304,2737,Owner
3305,3305,2738,Owner
3306,3306,2739,Owner
3307,3307,2740,Owner
3308,3308,2741,Owner
3309,3309,2741,Disponent
3310,3310,2742,Owner
3311,3311,2743,Owner
3312,3312,2744,Owner
3313,3313,2745,Owner
3314,3314,2746,Owner
3315,3315,2746,Disponent
3316,3316,2747,Owner
3317,3317,2747,Disponent
3319,3319,2749,Owner
3320,3320,2749,Disponent
3321,3321,2750,Owner
3322,3322,2751,Owner
3323,3323,2752,Owner
3324,3324,2753,Owner
3325,3325,2753,Disponent
3326,3326,2754,Owner
3327,3327,2755,Owner
3328,3328,2756,Owner
3329,3329,2757,Owner
3330,3330,2757,Disponent
3331,3331,2758,Owner
3332,3332,2759,Owner
3333,3333,2760,Owner
3334,3334,2761,Owner
3335,3335,2762,Owner
3336,3336,2763,Owner
3337,3337,2764,Owner
3338,3338,2765,Owner
3339,3339,2766,Owner
3340,3340,2767,Owner
3341,3341,2767,Disponent
3342,3342,2768,Owner
3344,3344,2770,Owner
3345,3345,2771,Owner
3346,3346,2771,Disponent
3347,3347,2772,Owner
3348,3348,2773,Owner
3349,3349,2774,Owner
3350,3350,2775,Owner
3351,3351,2775,Disponent
3352,3352,2776,Owner
3353,3353,2776,Disponent
3354,3354,2777,Owner
3355,3355,2778,Owner
3356,3356,2779,Owner
3357,3357,2780,Owner
3358,3358,2781,Owner
3359,3359,2782,Owner
3360,3360,2783,Owner
3361,3361,2784,Owner
3365,3365,2787,Owner
3366,3366,2788,Owner
3367,3367,2788,Disponent
3368,3368,2789,Owner
3369,3369,2790,Owner
3370,3370,2791,Owner
3371,3371,2791,Disponent
3372,3372,2792,Owner
3373,3373,2793,Owner
3374,3374,2793,Disponent
3375,3375,2794,Owner
3376,3376,2795,Owner
3377,3377,2795,Disponent
3378,3378,2796,Owner
3379,3379,2796,Disponent
3380,3380,2797,Owner
3381,3381,2798,Owner
3382,3382,2799,Owner
3383,3383,2799,Disponent
3384,3384,2800,Owner
3385,3385,2801,Owner
3386,3386,2802,Owner
3387,3387,2803,Owner
3388,3388,2804,Owner
3389,3389,2805,Owner
3390,3390,2806,Owner
3391,3391,2807,Owner
3392,3392,2808,Owner
3393,3393,2809,Owner
3394,3394,2810,Owner
3395,3395,2811,Owner
3396,3396,2812,Owner
3397,3397,2813,Owner
3398,3398,2813,Disponent
3399,3399,2814,Owner
3402,3402,2816,Owner
3403,3403,2816,Disponent
3404,3404,2817,Owner
3405,3405,2818,Owner
3406,3406,2818,Disponent
3407,3407,2819,Owner
3408,3408,2819,Disponent
3409,3409,2820,Owner
3410,3410,2821,Owner
3412,3412,2823,Owner
3413,3413,2823,Disponent
3414,3414,2824,Owner
3415,3415,2825,Owner
3416,3416,2826,Owner
3417,3417,2826,Disponent
3418,3418,2827,Owner
3420,3420,2829,Owner
3421,3421,2830,Owner
3422,3422,2831,Owner
3423,3423,2832,Owner
3424,3424,2833,Owner
3425,3425,2834,Owner
3426,3426,2835,Owner
3427,3427,2836,Owner
3428,3428,2836,Disponent
3429,3429,2837,Owner
3430,3430,2838,Owner
3431,3431,2839,Owner
3432,3432,2840,Owner
3433,3433,2841,Owner
3434,3434,2841,Disponent
3435,3435,2842,Owner
3436,3436,2843,Owner
3437,3437,2843,Disponent
3438,3438,2844,Owner
3439,3439,2845,Owner
3440,3440,2846,Owner
3441,3441,2847,Owner
3443,3443,2849,Owner
3444,3444,2850,Owner
3445,3445,2851,Owner
3446,3446,2852,Owner
3447,3447,2853,Owner
3448,3448,2854,Owner
3449,3449,2855,Owner
3450,3450,2856,Owner
3451,3451,2857,Owner
3452,3452,2857,Disponent
3453,3453,2858,Owner
3454,3454,2859,Owner
3455,3455,2859,Disponent
3456,3456,2860,Owner
3457,3457,2861,Owner
3458,3458,2862,Owner
3459,3459,2863,Owner
3460,3460,2863,Disponent
3461,3461,2864,Owner
3462,3462,2864,Disponent
3463,3463,2865,Owner
3464,3464,2866,Owner
3465,3465,2867,Owner
3466,3466,2868,Owner
3467,3467,2868,Disponent
3468,3468,2869,Owner
3469,3469,2870,Owner
3470,3470,2871,Owner
3471,3471,2872,Owner
3472,3472,2873,Owner
3473,3473,2873,Disponent
3474,3474,2874,Owner
3475,3475,2875,Owner
3476,3476,2876,Owner
3477,3477,2877,Owner
3478,3478,2878,Owner
3479,3479,2878,Disponent
3480,3480,2879,Owner
3481,3481,2879,Disponent
3482,3482,2880,Owner
3483,3483,2881,Owner
3484,3484,2882,Owner
3485,3485,2883,Owner
3486,3486,2884,Owner
3487,3487,2885,Owner
3488,3488,2886,Owner
3489,3489,2887,Owner
3490,3490,2888,Owner
3491,3491,2888,Disponent
3492,3492,2889,Owner
3493,3493,2890,Owner
3494,3494,2891,Owner
3495,3495,2892,Owner
3496,3496,2892,Disponent
3497,3497,2893,Owner
3498,3498,2894,Owner
3499,3499,2895,Owner
3500,3500,2896,Owner
3501,3501,2897,Owner
3502,3502,2898,Owner
3503,3503,2898,Disponent
3504,3504,2899,Owner
3505,3505,2900,Owner
3506,3506,2901,Owner
3507,3507,2902,Owner
3508,3508,2903,Owner
3509,3509,2903,Disponent
3510,3510,2904,Owner
3511,3511,2905,Owner
3512,3512,2906,Owner
3513,3513,2907,Owner
3514,3514,2907,Disponent
3515,3515,2908,Owner
3516,3516,2909,Owner
3517,3517,2910,Owner
3518,3518,2911,Owner
3519,3519,2912,Owner
3520,3520,2913,Owner
3521,3521,2914,Owner
3522,3522,2915,Owner
3523,3523,2916,Owner
3524,3524,2917,Owner
3525,3525,2918,Owner
3526,3526,2918,Disponent
3527,3527,2919,Owner
3528,3528,2920,Owner
3529,3529,2921,Owner
3530,3530,2922,Owner
3531,3531,2923,Owner
3532,3532,2924,Owner
3533,3533,2925,Owner
3534,3534,2926,Owner
3535,3535,2927,Owner
3536,3536,2928,Owner
3537,3537,2929,Owner
3538,3538,2930,Owner
3539,3539,2931,Owner
3540,3540,2932,Owner
3541,3541,2932,Disponent
3542,3542,2933,Owner
3543,3543,2933,Disponent
3544,3544,2934,Owner
3545,3545,2935,Owner
3546,3546,2936,Owner
3547,3547,2937,Owner
3548,3548,2938,Owner
3549,3549,2939,Owner
3550,3550,2940,Owner
3552,3552,2942,Owner
3554,3554,2944,Owner
3555,3555,2944,Disponent
3556,3556,2945,Owner
3557,3557,2945,Disponent
3558,3558,2946,Owner
3559,3559,2947,Owner
3560,3560,2947,Disponent
3562,3562,2949,Owner
3563,3563,2949,Disponent
3564,3564,2950,Owner
3565,3565,2951,Owner
3566,3566,2952,Owner
3567,3567,2953,Owner
3568,3568,2954,Owner
3569,3569,2955,Owner
3570,3570,2956,Owner
3571,3571,2957,Owner
3572,3572,2958,Owner
3573,3573,2959,Owner
3574,3574,2960,Owner
3575,3575,2961,Owner
3576,3576,2962,Owner
3577,3577,2963,Owner
3578,3578,2964,Owner
3579,3579,2964,Disponent
3580,3580,2965,Owner
3581,3581,2966,Owner
3582,3582,2967,Owner
3583,3583,2968,Owner
3584,3584,2968,Disponent
3585,3585,2969,Owner
3586,3586,2970,Owner
3587,3587,2970,Disponent
3588,3588,2971,Owner
3589,3589,2972,Owner
3590,3590,2973,Owner
3591,3591,2974,Owner
3592,3592,2974,Disponent
3594,3594,2976,Owner
3595,3595,2977,Owner
3596,3596,2978,Owner
3597,3597,2979,Owner
3598,3598,2980,Owner
3599,3599,2980,Disponent
3600,3600,2981,Owner
3601,3601,2982,Owner
